Code,Description,Category,Active,Unit,Default Price List - Exclusive,Default Price List - Inclusive,Physical,Text User Field 1,Text User Field 2,Text User Field 3,Numeric User Field 1,Numeric User Field 2,Numeric User Field 3,Date User Field 1,Date User Field 2,Date User Field 3,Yes/No User Field 1,Yes/No User Field 2,Yes/No User Field 3,VAT Type Sales,VAT Type Purchases,Cost,Quantity,Sales Account,Purchases Account
VPS3005,CURVED SLICING BLADE - 5MM,CaterMarket,True,EACH,1058.0,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS4008,CHIPPING BLADE - 8MM,CaterMarket,True,EACH,1058.0,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS4010,CHIPPING BLADE - 10MM,CaterMarket,True,EACH,1058.0,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS5004,JULIENNE BLADE - 4MM,CaterMarket,True,EACH,1058.0,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS5008,JULIENNE BLADE - 8MM,CaterMarket,True,EACH,1058.0,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS5010,JULIENNE BLADE - 10MM,CaterMarket,True,EACH,1058.0,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS5025,JULIENNE BLADE - 2.5MM,CaterMarket,True,EACH,1058.0,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS6008,DICING BLADE - 8MM,CaterMarket,True,EACH,1058.0,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS6010,DICING BLADE - 10MM,CaterMarket,True,EACH,1058.0,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS6012,DICING BLADE - 12MM,CaterMarket,True,EACH,1058.0,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS6020,DICING BLADE - 20MM,CaterMarket,True,EACH,1058.0,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS7001,PARMASAN GRATING BLADE,CaterMarket,True,EACH,706.0,811.9,True,,,,,,,,,,,,,Standard Rate,Standard Rate,600.0,0,Sales,Purchases
VPS9000,EJECTOR PLATE,CaterMarket,True,EACH,353.0,405.95,True,,,,,,,,,,,,,Standard Rate,Standard Rate,300.0,0,Sales,Purchases
WBS0000,WALL BRACKET FOR FRY CUTTER,CaterMarket,True,EACH,680.0,782.0,True,,,,,,,,,,,,,Standard Rate,Standard Rate,540.0,0,Sales,Purchases
WBS0001,SINGLE BELGIAN WAFFLE BAKER - SQUARE (SNACK),CaterMarket,True,EACH,2470.0,2840.5,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2100.0,0,Sales,Purchases
WBS0002,DOUBLE BELGIAN WAFFLE BAKER - SQUARE (SNACK),CaterMarket,True,EACH,4586.0,5273.9,True,,,,,,,,,,,,,Standard Rate,Standard Rate,3900.0,0,Sales,Purchases
WBS1001,SINGLE WAFFLE BAKER - ROUND (SNACK),CaterMarket,True,EACH,1588.0,1826.2,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1350.0,-1,Sales,Purchases
WBS1002,DOUBLE WAFFLE BAKER - ROUND (SNACK),CaterMarket,True,EACH,3704.0,4259.6,True,,,,,,,,,,,,,Standard Rate,Standard Rate,3150.0,-1,Sales,Purchases
WBS2001,STICK / LOLLY WAFFLE BAKER,CaterMarket,True,EACH,3175.0,3651.25,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2700.0,0,Sales,Purchases
WBS2002,CORN / HOT DOG BAKER,CaterMarket,True,EACH,2470.0,2840.5,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2100.0,0,Sales,Purchases
WBS2003,BUBBLE WAFFLE MAKER,CaterMarket,True,EACH,1940.0,2231.0,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1650.0,0,Sales,Purchases
WBS2004,HEART SHAPE WAFFLE MAKER,CaterMarket,True,EACH,1940.0,2231.0,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1650.0,0,Sales,Purchases
WBS3001,SINGLE WAFFLE BAKER - ROUND (ROTARY),CaterMarket,True,EACH,3352.0,3854.8,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2850.0,0,Sales,Purchases
WBS3002,DOUBLE WAFFLE BAKER - ROUND (ROTARY),CaterMarket,True,EACH,5821.0,6694.15,True,,,,,,,,,,,,,Standard Rate,Standard Rate,4950.0,0,Sales,Purchases
WFS0000-L,"WATER FILTRATION SYSTEM CONSISTING OF THE CARTRIDGE, HEAD & FLOWMETER FOR 6/7 PAN OVENS",CaterMarket,True,EACH,7484.0,8606.6,True,,,,,,,,,,,,,Standard Rate,Standard Rate,5940.0,-1,Sales,Purchases
WFS0000-XL,"WATER FILTRATION SYSTEM CONSISTING OF THE CARTRIDGE, HEAD & FLOWMETER FOR 10/11/16/20 PAN OVENS",CaterMarket,True,EACH,9526.0,10954.9,True,,,,,,,,,,,,,Standard Rate,Standard Rate,7560.0,-3,Sales,Purchases
WFS0000-XL-RC,WATER FILTRATION SYSTEM REPLACEMENT CARTRIDGE FOR 10/11/16/20 PAN OVENS,CaterMarket,True,EACH,6350.0,7302.5,True,,,,,,,,,,,,,Standard Rate,Standard Rate,5040.0,-1,Sales,Purchases
WMS0430,WRAPPING MACHINE - 430MM,CaterMarket,True,EACH,1411.0,1622.65,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1200.0,-1,Sales,Purchases
WMS0550,WRAPPING MACHINE - 550MM,CaterMarket,True,EACH,1764.0,2028.6,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1500.0,-1,Sales,Purchases
WSS1-1000,WALL SHELF SINGLE - 1000MM,CaterMarket,True,EACH,1544.0,1775.6,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1312.5,0,Sales,Purchases
WSS2-1000,SPICE SHELF SINGLE - 1000MM (EXCL INSERTS),CaterMarket,True,EACH,1676.0,1927.4,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1425.0,0,Sales,Purchases
XCHS0006-POS01,BLADE 14MM - 6x6 HOLE,CaterMarket,True,EACH,353.0,405.95,True,,,,,,,,,,,,,Standard Rate,Standard Rate,300.0,0,Sales,Purchases
XCHS0006-POS03,BLOCK 14MM - 6x6 HOLE,CaterMarket,True,EACH,176.0,202.4,True,,,,,,,,,,,,,Standard Rate,Standard Rate,150.0,0,Sales,Purchases
XCHS0007-POS01,BLADE 12MM - 7x7 HOLE,CaterMarket,True,EACH,353.0,405.95,True,,,,,,,,,,,,,Standard Rate,Standard Rate,300.0,0,Sales,Purchases
XCHS0007-POS03,BLOCK 12MM - 7x7 HOLE,CaterMarket,True,EACH,176.0,202.4,True,,,,,,,,,,,,,Standard Rate,Standard Rate,150.0,0,Sales,Purchases
XECO-YELK53623L,SHELF RUNNERS (LEFT SIDE),CaterMarket,True,EACH,176.0,202.4,True,,,,,,,,,,,,,Standard Rate,Standard Rate,150.0,0,Sales,Purchases
XECO-YELK53624L,SHELF RUNNERS (RIGHT SIDE),CaterMarket,True,EACH,176.0,202.4,True,,,,,,,,,,,,,Standard Rate,Standard Rate,150.0,0,Sales,Purchases
XFCS0008,BLOCK & BLADE 8MM - 11x11 HOLE,CaterMarket,True,EACH,529.0,608.35,True,,,,,,,,,,,,,Standard Rate,Standard Rate,450.0,0,Sales,Purchases
XFCS0010,BLOCK & BLADE 10MM - 9x9 HOLE,CaterMarket,True,EACH,529.0,608.35,True,,,,,,,,,,,,,Standard Rate,Standard Rate,450.0,0,Sales,Purchases
XFCS0012,BLOCK & BLADE 12MM - 7x7 HOLE,CaterMarket,True,EACH,529.0,608.35,True,,,,,,,,,,,,,Standard Rate,Standard Rate,450.0,0,Sales,Purchases
XPCY-80037407,SHELF RUNNERS (LEFT SIDE),CaterMarket,True,EACH,238.0,273.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,202.5,0,Sales,Purchases
XPCY-80037408,SHELF RUNNERS (RIGHT SIDE),CaterMarket,True,EACH,238.0,273.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,202.5,0,Sales,Purchases
XTSS0004-POS2,BLADE SET FOR TOMATO SLICER,CaterMarket,True,EACH,1058.0,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
