Code,Description,Category,Active,Unit,Default Price List - Exclusive,Default Price List - Inclusive,Physical,Text User Field 1,Text User Field 2,Text User Field 3,Numeric User Field 1,Numeric User Field 2,Numeric User Field 3,Date User Field 1,Date User Field 2,Date User Field 3,Yes/No User Field 1,Yes/No User Field 2,Yes/No User Field 3,VAT Type Sales,VAT Type Purchases,Cost,Quantity,Sales Account,Purchases Account
JS-T101,TRADITIONAL - TABLE FORK - S/STEEL (12),BCE,TRUE,EACH,9.64,11.08,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,7.71,0,Sales,Purchases
JS-T102,TRADITIONAL - TABLE SPOON - S/STEEL (12),BCE,TRUE,EACH,12.18,14.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,9.74,0,Sales,Purchases
JS-T103,TRADITIONAL - DESSERT KNIFE - S/STEEL (12),BCE,TRUE,EACH,14.71,16.92,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
JS-T104,TRADITIONAL - DESSERT FORK - S/STEEL (12),BCE,TRUE,EACH,9.13,10.50,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
JS-T105,TRADITIONAL - DESSERT SPOON - S/STEEL (12),BCE,TRUE,EACH,11.16,12.84,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
JS-T106,TRADITIONAL - FISH FORK - S/STEEL (12),BCE,TRUE,EACH,11.67,13.42,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,9.33,0,Sales,Purchases
JS-T107,TRADITIONAL - FISH KNIFE - S/STEEL (12),BCE,TRUE,EACH,11.67,13.42,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,9.33,0,Sales,Purchases
JS-T108,TRADITIONAL - TEA SPOON - S/STEEL (12),BCE,TRUE,EACH,7.61,8.75,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
JS-T109,TRADITIONAL - SERVING SPOON - S/STEEL (12),BCE,TRUE,EACH,17.76,20.42,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,14.20,-14,Sales,Purchases
JS-T110,TRADITIONAL - ICE CREAM SPOON - S/STEEL (12),BCE,TRUE,EACH,9.64,11.08,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,7.71,0,Sales,Purchases
JS-T112,TRADITIONAL - COFFEE SPOON - S/STEEL (12),BCE,TRUE,EACH,6.60,7.58,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,5.28,0,Sales,Purchases
JS-T113,TRADITIONAL - CAKE FORK - S/STEEL (12),BCE,TRUE,EACH,7.61,8.75,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,6.09,0,Sales,Purchases
JS-T114,TRADITIONAL - SERVING FORK - S/STEEL (12),BCE,TRUE,EACH,17.76,20.42,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,14.20,0,Sales,Purchases
JS-T115,TRADITIONAL - SOUP SPOON - S/STEEL (12),BCE,TRUE,EACH,12.18,14.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,9.74,0,Sales,Purchases
JS-T199,TRADITIONAL - STEAK KNIFE - S/STEEL (12),BCE,TRUE,EACH,18.26,21.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
JSS0003,"JUILENNE SLICING SET X 3 (INCLUDES 1 x STRAIGHT BLADE, 2 x JULIENNE BLADE)",BCE,TRUE,EACH,791.95,910.74,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,655.96,0,Sales,Purchases
JTP0001,JANITOR TROLLEY PLASTIC 1140MM X 510MM X 980MM,,TRUE,EACH,2395.00,2754.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
JVT0400,JUG VACUUM THERMO 18/10 S/STEEL - 400ML,BCE,TRUE,EACH,1755.00,2018.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,1404.00,0,Sales,Purchases
JVT0700,JUG VACUUM THERMO 18/10 S/STEEL - 700ML,BCE,TRUE,EACH,1945.00,2236.75,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,1556.00,0,Sales,Purchases
JVT1000,JUG VACUUM THERMO 18/10 S/STEEL - 1000ML,BCE,TRUE,EACH,2245.00,2581.75,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,1796.00,0,Sales,Purchases
JVT1500,JUG VACUUM THERMO 18/10 S/STEEL - 1500ML,BCE,TRUE,EACH,2695.00,3099.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,2156.00,0,Sales,Purchases
KB/E-DZ-400G,ELEC FRYER - 1 X 30LT - FLOOR STANDING,,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KB/E-DZ-400G-2,FRYER 2 X 15LT FLOOR STANDING ELECTRIC,CaterMarket,TRUE,EACH,20110.00,23126.50,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,14962.50,-4,Sales,Purchases
KB/E-DZ-6L,ELECTRIC FRYER - 6LT,CaterMarket,TRUE,EACH,2117.00,2434.55,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,1680.00,0,Sales,Purchases
KB/E-DZ-6L-2,ELECTRIC FRYER - 2 X 6LT,CaterMarket,TRUE,EACH,3881.00,4463.15,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KB/E-DZ-800G,FRYER ELECTRIC - 2 X 30LT - FLOOR STANDING,CaterMarket,TRUE,EACH,28930.00,33269.50,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,21337.50,0,Sales,Purchases
KB/E-DZ-800G-4,ELECTRIC FRYER - 4 X 15LT - FLOOR STANDING SMARTCHEF,CaterMarket,TRUE,EACH,32634.00,37529.10,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,27562.50,-8,Sales,Purchases
KB/E-LYC-1,OIL FILTER CART,CaterMarket,TRUE,EACH,12701.00,14606.15,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,10080.00,0,Sales,Purchases
KCK,DISCONTINUED!!! --- KNIFE CATERACE - 245MM CHEF KNIFE,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KCL0001,KD CART LARGE - BLACK,BCE,TRUE,EACH,4525.00,5203.75,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,3620.00,0,Sales,Purchases
KCP0001,KD CART PANEL SET - BLACK,BCE,TRUE,EACH,784.95,902.69,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,627.96,0,Sales,Purchases
KFG0001,KNIFE FORGED GRUNTER - CARVING FORK,BCE,TRUE,EACH,646.95,743.99,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KFG0002,KNIFE FORGED GRUNTER - SHARPENING STEEL - 200MM,BCE,TRUE,EACH,602.95,693.39,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,482.36,0,Sales,Purchases
KFG1150,KNIFE FORGED GRUNTER - CARVING 150MM,BCE,TRUE,EACH,571.95,657.74,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-2,Sales,Purchases
KFG1200,KNIFE FORGED GRUNTER - CARVING 200MM,BCE,TRUE,EACH,688.95,792.29,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KFG1250,KNIFE FORGED GRUNTER - CARVING 250MM,BCE,TRUE,EACH,953.95,1097.04,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,763.16,0,Sales,Purchases
KFG3150,KNIFE FORGED GRUNTER - BONING 150MM NARROW,BCE,TRUE,EACH,527.95,607.14,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,422.36,0,Sales,Purchases
KFG5150,KNIFE FORGED GRUNTER - COOKS 150MM,BCE,TRUE,EACH,635.95,731.34,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,508.76,0,Sales,Purchases
KFG5200,KNIFE FORGED GRUNTER - COOKS 200MM,BCE,TRUE,EACH,872.95,1003.89,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,698.36,0,Sales,Purchases
KFG5250,KNIFE FORGED GRUNTER - COOKS 250MM,BCE,TRUE,EACH,1075.00,1236.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KFG8200,KNIFE FORGED GRUNTER - BREAD 200MM,BCE,TRUE,EACH,646.95,743.99,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,517.56,0,Sales,Purchases
KFG9090,KNIFE FORGED GRUNTER - PARING 90MM,BCE,TRUE,EACH,317.95,365.64,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,254.36,0,Sales,Purchases
KFG9115,KNIFE FORGED GRUNTER - PARING 115MM,BCE,TRUE,EACH,331.95,381.74,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,265.56,0,Sales,Purchases
KFV0003,KITCHEN SHARPENING STEEL 25CM,BCE,TRUE,EACH,378.95,435.79,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,303.16,0,Sales,Purchases
KFV1001,KNIFE FORGED VICTORINOX - CARVING FORK,BCE,TRUE,EACH,2080.00,2392.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,1664.00,0,Sales,Purchases
KFV2200,KNIFE FORGED VICTORINOX - CARVING 200MM,BCE,TRUE,EACH,2495.00,2869.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,1996.00,0,Sales,Purchases
KFV4150,DISCONTINUED!!! --- KNIFE FORGED VICTORINOX - BONING 150MM,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KFV6200,KNIFE FORGED VICTORINOX - CARVING/ COOKS 200MM,BCE,TRUE,EACH,2895.00,3329.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,2316.00,0,Sales,Purchases
KFV6250,KNIFE FORGED VICTORINOX - CARVING/COOKS 250MM,BCE,TRUE,EACH,3295.00,3789.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,2636.00,0,Sales,Purchases
KFV8070,KNIFE FORGED VICTORINOX - PARING 80MM (CURVED),BCE,TRUE,EACH,1485.00,1707.75,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,1188.00,0,Sales,Purchases
KFV8120,KNIFE DROP FORGED VICTORINOX - PARING/STEAK 120MM,BCE,TRUE,EACH,1620.00,1863.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,1296.00,0,Sales,Purchases
KFV9200,KNIFE FORGED VICTORINOX - BREAD 230MM,BCE,TRUE,EACH,2690.00,3093.50,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,2152.00,0,Sales,Purchases
KG4502-30WH,DISCONTINUED!!! --- FYNBOS - KAROO SAND - ORGANIC ROUND BOWL - 30.5CM X 9.5CM (4),DISCONTINUED,TRUE,,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KHRG,DISCONTINUED!!! --- KELVAR HEAT RESISTANT GLOVE,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-2,Sales,Purchases
KL,KILOMETERS,,TRUE,KM,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KM010001,KMAT 1.4M X 0.85M,BCE,TRUE,EACH,2445.00,2811.75,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,1956.00,0,Sales,Purchases
KNB9070,KNIFE BAKERS SERRATED - 70MM,BCE,TRUE,EACH,34.65,39.85,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,27.72,0,Sales,Purchases
KNC1250,KNIFE CATERACE - 245MM BUTCHER KNIFE,BCE,TRUE,EACH,105.95,121.84,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,84.76,0,Sales,Purchases
KNC2150,KNIFE CATERACE - 150MM SKINNING KNIFE,BCE,TRUE,EACH,73.56,84.59,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,58.85,0,Sales,Purchases
KNC3150,KNIFE CATERACE - 150MM BONING KNIFE,BCE,TRUE,EACH,67.16,77.23,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KNC4150,KNIFE CATERACE - 150MM NARROW BONING KNIFE,BCE,TRUE,EACH,83.95,96.54,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,67.16,0,Sales,Purchases
KNC5250,KNIFE CATERACE - 245MM CHEF KNIFE,BCE,TRUE,EACH,129.95,149.44,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,103.96,0,Sales,Purchases
KNC8200,KNIFE CATERACE - 200MM SERRATED BREAD KNIFE,BCE,TRUE,EACH,72.76,83.67,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,58.21,0,Sales,Purchases
KNC9100,KNIFE CATERACE - 100MM PARING KNIFE,BCE,TRUE,EACH,29.56,33.99,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KNF8110,VICTORINOX - STEAK FORK (BLACK),BCE,TRUE,EACH,159.95,183.94,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,127.96,0,Sales,Purchases
KNG0001,PARING KNIFE 100MM (BLACK BOX SET GRUNTER 20 PIECE,BCE,TRUE,EACH,1175.00,1351.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,940.00,0,Sales,Purchases
KNG0002,PAIRING KNIFE - 100MM COLOUR BOX SET GRUNTER 60 PIECE,BCE,TRUE,EACH,3615.00,4157.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,2892.00,0,Sales,Purchases
KNG0006,KNIFE SET GRUNTER PROFESSIONAL - 6 PIECE,BCE,TRUE,EACH,1835.00,2110.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KNG0010,KNIFE GRUNTER - SASHIMI KNIFE (255MM),BCE,TRUE,EACH,1095.00,1259.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,876.00,0,Sales,Purchases
KNG0011,KNIFE GRUNTER - SANTOKU KNIFE,BCE,TRUE,EACH,1275.00,1466.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,1020.00,0,Sales,Purchases
KNG1150,KNIFE GRUNTER - BONING BROAD 150MM (GREEN),BCE,TRUE,EACH,205.95,236.84,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,164.76,0,Sales,Purchases
KNG1200,KNIFE GRUNTER - BUTCHER 200MM (BLACK),BCE,TRUE,EACH,284.95,327.69,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,282.95,-2,Sales,Purchases
KNG1220,KNIFE GRUNTER - BUTCHER 200MM (RED),BCE,TRUE,EACH,284.95,327.69,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,226.36,-5,Sales,Purchases
KNG1250,KNIFE GRUNTER - BUTCHER 250MM,BCE,TRUE,EACH,331.40,381.11,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-2,Sales,Purchases
KNG1300,KNIFE GRUNTER - BUTCHER 300MM,BCE,TRUE,EACH,340.15,391.17,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-51,Sales,Purchases
KNG1320,KNIFE GRUNTER - BUTCHER 200MM (BLUE),BCE,TRUE,EACH,284.95,327.69,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,227.96,0,Sales,Purchases
KNG1420,KNIFE GRUNTER - BUTCHER 200MM (YELLOW),BCE,TRUE,EACH,284.95,327.69,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-4,Sales,Purchases
KNG1520,KNIFE GRUNTER - BUTCHER 200MM (GREEN),BCE,TRUE,EACH,284.95,327.69,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,227.96,0,Sales,Purchases
KNG1620,KNIFE GRUNTER - BUTCHER 200MM (WHITE),BCE,TRUE,EACH,284.95,327.69,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,227.96,0,Sales,Purchases
KNG1720,KNIFE GRUNTER - BUTCHER 200MM (BROWN),BCE,TRUE,EACH,284.95,327.69,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,227.96,0,Sales,Purchases
KNG2150,KNIFE GRUNTER - SKINNING 150MM,BCE,TRUE,EACH,207.95,239.14,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-4,Sales,Purchases
KNG3100,KNIFE GRUNTER - PARING 100MM (RED),BCE,TRUE,EACH,130.95,150.59,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,104.76,-3,Sales,Purchases
KNG3150,KNIFE GRUNTER - BONING BROAD 150MM (BLACK),BCE,TRUE,EACH,205.95,236.84,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-11,Sales,Purchases
KNG3250,KNIFE GRUNTER - COOKS 250MM (BROWN),BCE,TRUE,EACH,412.95,474.89,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,330.36,-1,Sales,Purchases
KNG4100,KNIFE GRUNTER - PARING 100MM (BROWN),BCE,TRUE,EACH,130.95,150.59,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,104.76,-1,Sales,Purchases
KNG4150,KNIFE GRUNTER - BONING NARROW 150MM,BCE,TRUE,EACH,130.95,150.59,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-6,Sales,Purchases
KNG4200,KNIFE GRUNTER - BONING NARROW 200MM,BCE,TRUE,EACH,198.95,228.79,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,159.16,-2,Sales,Purchases
KNG4250,KNIFE GRUNTER - COOKS 250MM (WHITE),BCE,TRUE,EACH,412.95,474.89,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,330.36,-1,Sales,Purchases
KNG5100,KNIFE GRUNTER - PARING 100MM (YELLOW),BCE,TRUE,EACH,130.95,150.59,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,104.76,-1,Sales,Purchases
KNG5150,KNIFE GRUNTER - BONING BROAD 150MM (BLUE),BCE,TRUE,EACH,205.95,236.84,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,164.76,-2,Sales,Purchases
KNG5200,KNIFE GRUNTER - COOKS 200MM,BCE,TRUE,EACH,260.95,300.09,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,206.36,-13,Sales,Purchases
KNG5250,KNIFE GRUNTER - COOKS 250MM (BLACK),BCE,TRUE,EACH,412.95,474.89,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,327.16,-6,Sales,Purchases
KNG5300,KNIFE GRUNTER - COOKS 300MM,BCE,TRUE,EACH,432.49,497.37,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,355.96,-49,Sales,Purchases
KNG6100,KNIFE GRUNTER - PARING 100MM (GREEN),BCE,TRUE,EACH,130.95,150.59,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,104.76,-3,Sales,Purchases
KNG6150,KNIFE GRUNTER - BONING BROAD 150MM (RED),BCE,TRUE,EACH,205.95,236.84,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-5,Sales,Purchases
KNG6250,KNIFE GRUNTER - COOKS 250MM (YELLOW ),BCE,TRUE,EACH,412.95,474.89,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-1,Sales,Purchases
KNG6300,KNIFE GRUNTER - SALMON / HAM SLICER PLAIN,BCE,TRUE,EACH,309.95,356.44,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,247.96,0,Sales,Purchases
KNG7100,KNIFE GRUNTER - PARING 100MM (BLUE),BCE,TRUE,EACH,130.95,150.59,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,104.76,-2,Sales,Purchases
KNG7150,KNIFE GRUNTER - BONING BROAD 150MM (YELLOW),BCE,TRUE,EACH,205.95,236.84,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-6,Sales,Purchases
KNG7250,KNIFE GRUNTER - COOKS 250MM (RED),BCE,TRUE,EACH,412.95,474.89,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,327.16,-1,Sales,Purchases
KNG7300,KNIFE GRUNTER - SALMON/ HAM SLICER SERRATED,BCE,TRUE,EACH,234.95,270.19,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-2,Sales,Purchases
KNG8100,KNIFE GRUNTER - PARING 100MM (WHITE),BCE,TRUE,EACH,130.95,150.59,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,104.76,-2,Sales,Purchases
KNG8150,KNIFE GRUNTER - BONING BROAD 150MM (BROWN),BCE,TRUE,EACH,205.95,236.84,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,164.76,0,Sales,Purchases
KNG8200,KNIFE GRUNTER - BREAD KNIFE 200MM,BCE,TRUE,EACH,172.95,198.89,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-28,Sales,Purchases
KNG8250,KNIFE GRUNTER - COOKS 250MM (BLUE),BCE,TRUE,EACH,412.95,474.89,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-4,Sales,Purchases
KNG9050,KNIFE GRUNTER - PARING 50MM (CURVED),BCE,TRUE,EACH,48.95,56.29,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,39.16,0,Sales,Purchases
KNG9100,KNIFE GRUNTER - PARING 100MM (BLACK),BCE,TRUE,EACH,130.95,150.59,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,103.16,-15,Sales,Purchases
KNG9125,STEAK KNIFE GRUNTER - ELEGANCE - SHARP TIP 125MM (ABS),BCE,TRUE,EACH,101.95,117.24,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,81.56,0,Sales,Purchases
KNG9126,STEAK KNIFE GRUNTER - ELEGANCE - SHARP TIP 125MM (WH),BCE,TRUE,EACH,99.95,114.94,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KNG9150,KNIFE GRUNTER - BONING BROAD 150MM (WHITE),BCE,TRUE,EACH,205.95,236.84,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,164.76,-2,Sales,Purchases
KNG9250,KNIFE GRUNTER - COOKS 250MM (GREEN),BCE,TRUE,EACH,412.95,474.89,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-1,Sales,Purchases
KNO0001,KNIFE OYSTER TRIANGLE 165MM,BCE,TRUE,EACH,548.95,631.29,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,439.16,0,Sales,Purchases
KNO0002,OYSTER KNIFE STRAIGHT BLADE 155MM,BCE,TRUE,EACH,242.95,279.39,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KNP8200,KNIFE BREAD - 200MM,BCE,TRUE,EACH,101.95,117.24,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,78.63,-7,Sales,Purchases
KNP9075,KNIFE PARING - 75MM,BCE,TRUE,EACH,36.85,42.38,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,29.48,0,Sales,Purchases
KNP9110,KNIFE PARING SHARP TIP - 110MM,BCE,TRUE,EACH,43.95,50.54,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,35.16,0,Sales,Purchases
KNS0100,STEAK KNIFE ROUND TIP 100MM,BCE,TRUE,EACH,54.95,63.19,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,43.96,0,Sales,Purchases
KNS0125,STEAK KNIFE SHARP TIP - 125MM (1),BCE,TRUE,EACH,13.45,15.47,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,10.76,0,Sales,Purchases
KNS2125,STEAK KNIFE DELUXE BROAD BLADE - WOODEN HANDLE (1),BCE,TRUE,EACH,29.05,33.41,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,23.24,0,Sales,Purchases
KNS3125,STEAK FORK DELUXE - WOODEN HANDLE (1),BCE,TRUE,EACH,30.05,34.56,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,24.04,0,Sales,Purchases
KNS4125,STEAK KNIFE BROAD BLADE - STEEL HANDLE (1),BCE,TRUE,EACH,69.95,80.44,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,55.96,0,Sales,Purchases
KNS5125,STEAK KNIFE BROAD BLADE - PLASTIC HANDLE (1),BCE,TRUE,EACH,23.85,27.43,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,19.08,0,Sales,Purchases
KNV0150,KNIFE VICTORINOX - CARVING/UTILITY 150MM,BCE,TRUE,EACH,417.95,480.64,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,334.36,0,Sales,Purchases
KNV0180,KNIFE VICTORINOX - CARVING / UTILITY 180MM,BCE,TRUE,EACH,477.95,549.64,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,382.36,0,Sales,Purchases
KNV0220,KNIFE VICTORINOX - CARVING/UTILITY 220MM,BCE,TRUE,EACH,803.95,924.54,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,643.16,0,Sales,Purchases
KNV1200,KNIFE VICTORINOX - BUTCHER 200MM,BCE,TRUE,EACH,683.95,786.54,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,547.16,0,Sales,Purchases
KNV1250,KNIFE VICTORINOX - BUTCHER 250MM,BCE,TRUE,EACH,836.95,962.49,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KNV1300,KNIFE VICTORINOX - BUTCHER 310MM,BCE,TRUE,EACH,1045.00,1201.75,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KNV2150,KNIFE VICTORINOX - SKINNING 150MM,BCE,TRUE,EACH,501.95,577.24,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,401.56,0,Sales,Purchases
KNV2250,KNIFE VICTORINOX-BUTCHER 250MM (FLUTED),BCE,TRUE,EACH,1295.00,1489.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KNV3150,KNIFE VICTORINOX - CARVING KNIVE 150MM,BCE,TRUE,EACH,462.95,532.39,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,370.36,0,Sales,Purchases
KNV3152,KNIFE VICTORINOX - CARVING/COOKS 220MM - BLACK,BCE,TRUE,EACH,692.95,796.89,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-2,Sales,Purchases
KNV4150,KNIFE VICTORINOX - BONING 150MM NARROW,BCE,TRUE,EACH,429.95,494.44,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KNV4180,KNIFE VICTORINOX - BONING 180MM NARROW,BCE,TRUE,EACH,395.95,455.34,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
KNV5200,KNIFE VICTORINOX - COOKS 200MM (NARROW),BCE,TRUE,EACH,594.95,684.19,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,475.96,0,Sales,Purchases
